,device_type,sensor_type,timestamps,x,y,z
0,smartphone,gyroscope,1.5281284759987118e+18,-0.052669336878497085,-0.1993951318719767,0.2414970455450394
1,smartphone,gyroscope,1.5281284759987118e+18,-0.6327404433919263,-0.2871393655712534,-0.05440092421926662
2,smartphone,gyroscope,1.528128477998713e+18,0.6167428347238202,-0.4012915046397558,0.1424082782342431
3,smartphone,gyroscope,1.528128477998713e+18,-0.7369350231446223,-0.7977131529101927,-0.05502410391434515
4,smartphone,gyroscope,1.528128479998707e+18,0.9681943448271793,3.708423588427785,0.4566085562740097
5,smartphone,gyroscope,1.528128479998707e+18,2.6071058101908138,0.8592066077445584,0.6178341981385347
6,smartphone,gyroscope,1.5281284819987039e+18,-2.0578847617448632,-0.4767612288748573,0.4005942890663731
7,smartphone,gyroscope,1.5281284819987039e+18,-2.432210162450913,-0.5119346626559698,0.3750844016167221
8,smartphone,gyroscope,1.528128483998702e+18,-3.039223404448237,-3.547502079559747,0.4011674013329581
9,smartphone,gyroscope,1.528128483998702e+18,-0.4195986066051785,-0.4372692130700723,-2.3591330221391384
10,smartphone,gyroscope,1.528128483998702e+18,4.615231537496419,-3.0672020422283923,-0.7992242305127036
11,smartphone,gyroscope,1.528128485998699e+18,1.9063833862846542,-0.8873317193846672,-0.03657691967558429
12,smartphone,gyroscope,1.528128485998699e+18,1.3771333828532062,-1.1070867177903,-0.001868473820799593
13,smartphone,gyroscope,1.528128487998698e+18,-0.2738219622242031,0.4200060702519606,0.786832009328347
14,smartphone,gyroscope,1.528128487998698e+18,-1.590871767724132,0.3401202922972897,-1.3280358776287242
15,smartphone,gyroscope,1.528128489998695e+18,-1.539192061506708,-1.427023977450315,-1.18110981292127
16,smartphone,gyroscope,1.528128489998695e+18,-1.3261008247806723,-0.1319399246213597,0.8752649364855182
17,smartphone,gyroscope,1.528128491998692e+18,-1.3440052567892748,-0.8476554128324487,0.4353314970609306
18,smartphone,gyroscope,1.528128491998692e+18,-0.1524047197019646,-0.06479204616053777,-0.35377485183834395
19,smartphone,gyroscope,1.52812849399869e+18,1.151720232395592,-0.2649829305662302,-0.9222974266007536
20,smartphone,gyroscope,1.52812849399869e+18,1.4618906150738502,-0.3755110400233527,-0.9805817723215736
21,smartphone,gyroscope,1.528128495998688e+18,0.9784347318507518,-0.8252694133414606,-1.5079297461024859
22,smartphone,gyroscope,1.528128495998688e+18,-0.1617071413896113,-0.3638112407224167,0.2935954006858235
23,smartphone,gyroscope,1.528128497998685e+18,-0.9620291269036456,1.1167028598543578,1.553861285423083
24,smartphone,gyroscope,1.528128497998685e+18,-0.7456536799213238,0.2129186638873991,1.1841516755183592
25,smartphone,gyroscope,1.528128499998683e+18,-0.3376568682889665,-0.2356402216757371,0.6781057946647719
26,smartphone,gyroscope,1.528128499998683e+18,-0.2595719198634072,-0.1152493614376151,0.5535625336549984
27,smartphone,gyroscope,1.528128501998681e+18,0.5838389468236732,0.12754837198381902,-0.7137490100621745
28,smartphone,gyroscope,1.528128501998681e+18,0.4984569370112968,0.4526036946267485,-1.720206588167176
29,smartphone,gyroscope,1.528128503998678e+18,0.4565797941342368,0.1000176778990159,-2.185501843284806
30,smartphone,gyroscope,1.528128503998678e+18,0.6766149570865456,-1.156782368995614,-2.396008215856812
31,smartphone,gyroscope,1.5281285059986752e+18,0.6570694852142359,-1.223771523055467,-1.8974325018608968
32,smartphone,gyroscope,1.5281285059986752e+18,0.8098614285386981,-0.8662687783232305,-1.44788345300447
33,smartphone,gyroscope,1.528128507998673e+18,0.5641022599850961,-0.4138062312342561,-1.234865186892302
34,smartphone,gyroscope,1.528128507998673e+18,0.2347118437197355,-0.905100330177676,-0.7868671630547359
35,smartphone,gyroscope,1.5281285099986721e+18,-0.07752515196442464,-0.02864709121376435,-0.7141037431193731
36,smartphone,gyroscope,1.5281285099986721e+18,-0.1552814663114682,-0.05050365428004466,-0.9501828537427552
37,smartphone,gyroscope,1.528128511998668e+18,0.796716598030285,-0.9332962819027808,-0.9545546989882292
38,smartphone,gyroscope,1.528128511998668e+18,0.5183384998131744,-1.0864685246309058,-1.2814918112574092
39,smartphone,gyroscope,1.528128513998666e+18,0.3840288944538622,-1.211648813773427,-1.748528241095733
40,smartphone,gyroscope,1.528128513998666e+18,0.5992485295230897,-0.7205954645925502,-2.054147281471046
41,smartphone,gyroscope,1.5281285159986642e+18,0.6011180686083253,-0.3309590181474172,-2.4967848946665
42,smartphone,gyroscope,1.5281285159986642e+18,0.8534307439723945,-0.5314907871726396,-2.2750559612609007
43,smartphone,gyroscope,1.528128517998661e+18,0.7705542361135647,0.4635221224638554,-2.044980148366775
44,smartphone,gyroscope,1.528128517998661e+18,0.9575241236036676,0.688726481092008,-2.0944712688003717
45,smartphone,gyroscope,1.5281285199986588e+18,1.215987103189166,0.3718609114332901,-1.7248617937526338
46,smartphone,gyroscope,1.5281285199986588e+18,0.8395998831671769,0.5016186418574389,-1.4045170704458367
47,smartphone,gyroscope,1.528128521998657e+18,0.07257699865905741,-0.193019524222327,-0.6993668749113106
48,smartphone,gyroscope,1.528128521998657e+18,-0.5580611453683603,0.01173921408506928,0.7566711773509815
49,smartphone,gyroscope,1.528128523998654e+18,-0.7445569901844291,-0.5514197542419206,0.9833157734966491
50,smartphone,gyroscope,1.528128523998654e+18,0.2593604648728549,0.4428927440278836,0.8313701827666141
51,smartphone,gyroscope,1.5281285259986511e+18,-0.1176536632697386,-0.3174258987520705,1.882400555404054
52,smartphone,gyroscope,1.5281285259986511e+18,-0.6832158681644159,0.1950190255687585,2.075173470909439
53,smartphone,gyroscope,1.528128527998649e+18,-1.021918293497348,1.063924333371167,1.743067162964416
54,smartphone,gyroscope,1.528128527998649e+18,0.4407158761528528,0.5055446739364337,0.8628844332099578
55,smartphone,gyroscope,1.528128529998647e+18,0.1279031050410176,0.6073408108114045,-0.2074453352150682
56,smartphone,gyroscope,1.528128529998647e+18,-0.2828202509153629,0.3321521143157727,-0.6585656491146425
57,smartphone,gyroscope,1.528128531998644e+18,-0.3963694503130714,-0.6241043446090172,-0.3407988657430419
58,smartphone,gyroscope,1.528128531998644e+18,0.058189537186013336,-0.3875900734635161,-0.2327831824583001
59,smartphone,gyroscope,1.528128533998641e+18,0.2200255755723845,-0.1304618702163657,-1.096291860627773
60,smartphone,gyroscope,1.528128533998641e+18,0.6149143083193718,-0.7154342583999767,-1.386392661331194
61,smartphone,gyroscope,1.52812853599864e+18,1.135340726427168,-0.8624141189614498,-1.9220971019805568
62,smartphone,gyroscope,1.52812853599864e+18,0.9470935868782632,0.031285751221814866,-2.381425278359755
63,smartphone,gyroscope,1.528128537998637e+18,1.0913612841856,0.9800187800671308,-2.314389252664717
64,smartphone,gyroscope,1.528128537998637e+18,0.549178970500728,0.8800048305936412,-1.656780211013631
65,smartphone,gyroscope,1.528128539998634e+18,0.6705152529258281,0.11245623808634,-1.3578451723421978
66,smartphone,gyroscope,1.528128540998634e+18,0.4701384798760482,0.4638289186214325,-0.5110595479217698
67,smartphone,gyroscope,1.528128540998634e+18,-0.3639097776827496,-0.036966806459171886,0.4601596152715213
68,smartphone,gyroscope,1.528128542998631e+18,-0.6204819128942914,0.3526691073537431,0.7842535367609322
69,smartphone,gyroscope,1.528128542998631e+18,-0.3185412306165957,-0.1693141947273137,1.029210028561985
70,smartphone,gyroscope,1.5281285449986278e+18,-0.3821817259217832,-0.01226172629094283,0.8185811505798356
71,smartphone,gyroscope,1.5281285449986278e+18,-0.00748081950203258,-0.4527826590520018,0.8103855386412258
72,smartphone,gyroscope,1.528128546998626e+18,-0.4628621911457337,-0.3589786686083589,1.192875125985022
73,smartphone,gyroscope,1.528128546998626e+18,-0.08778737690893597,0.8454401954377208,1.068038384623122
74,smartphone,gyroscope,1.528128548998624e+18,-0.6806842672321867,0.3979529658972324,1.88309404255191
75,smartphone,gyroscope,1.528128548998624e+18,-1.220021259608418,0.5692368345667688,1.9286000087303132
76,smartphone,gyroscope,1.5281285509986222e+18,-0.3818600160621016,0.6093781290453151,2.013923961630925
77,smartphone,gyroscope,1.5281285509986222e+18,-0.3420042124524118,-0.1994697003824989,0.9471681553887856
78,smartphone,gyroscope,1.528128552998619e+18,0.6648677535182062,-0.5319850698709584,-0.5193856547537935
79,smartphone,gyroscope,1.528128552998619e+18,0.7558844795649722,-0.9139036754770418,-2.393681678328518
80,smartphone,gyroscope,1.5281285549986168e+18,0.42969731345875894,0.6375788744603822,-2.2696998116765332
81,smartphone,gyroscope,1.5281285549986168e+18,0.2518849716930024,0.4052510925484856,-1.370365757891097
82,smartphone,gyroscope,1.528128556998615e+18,0.006566822615917386,0.4431366895837349,0.9720873537086571
83,smartphone,gyroscope,1.528128556998615e+18,-0.06294700815733087,0.596973657319944,1.825109568769833
84,smartphone,gyroscope,1.528128558998612e+18,-1.263477124379677,-0.0126239161991936,1.802529691151487
85,smartphone,gyroscope,1.528128558998612e+18,-0.4305804176762292,0.4767990457623364,0.966606568185274
86,smartphone,gyroscope,1.52812856099861e+18,0.8450167528243981,-1.6843785493901218,-1.6798527734336408
87,smartphone,gyroscope,1.52812856099861e+18,0.4398231845554583,0.31979504685780497,-2.141560750562935
88,smartphone,gyroscope,1.5281285629986068e+18,-0.01783359192360661,0.5030812499281104,-1.212479720033532
89,smartphone,gyroscope,1.5281285629986068e+18,-0.3149342452361924,-1.188902222270842,1.440421275630067
90,smartphone,gyroscope,1.528128564998605e+18,-0.2789970168544451,0.1077504324401699,1.668598254666966
91,smartphone,gyroscope,1.528128564998605e+18,-0.5158841305525573,1.518976538304135,1.9192741512250733
92,smartphone,gyroscope,1.5281285669986028e+18,-0.2273316917069079,0.1641215632338772,0.8819356223839486
93,smartphone,gyroscope,1.5281285669986028e+18,0.3994097150135058,-0.8415690244771816,-1.553065532889367
94,smartphone,gyroscope,1.5281285689986e+18,0.5314977113914738,-0.5644580583067306,-2.574664247055905
95,smartphone,gyroscope,1.5281285689986e+18,0.9382625447035604,0.5822090922365447,-2.274914813723127
96,smartphone,gyroscope,1.5281285709985981e+18,0.5423964318365142,0.5775741266753708,-1.786630619443714
97,smartphone,gyroscope,1.5281285709985981e+18,0.4016110839705653,-0.04973772915053787,-1.4673900427248638
98,smartphone,gyroscope,1.528128572998596e+18,0.1543903726107276,-0.21207603971849803,-0.1711885275025115
99,smartphone,gyroscope,1.528128572998596e+18,-0.1944230101167987,0.6588660536856036,0.5208701007454036
100,smartphone,gyroscope,1.5281285749985928e+18,-0.2656785482429588,0.3250356152508629,1.2742357625513792
101,smartphone,gyroscope,1.5281285749985928e+18,-0.2609248056971674,-0.184853207055708,0.9160858696742528
102,smartphone,gyroscope,1.528128576998591e+18,-0.1314509682452211,-0.57821861165917,0.9844614653976012
103,smartphone,gyroscope,1.528128576998591e+18,-0.5682653134011079,-0.2979901491166722,1.0463506659699529
104,smartphone,gyroscope,1.5281285789985882e+18,-0.8479222615736746,-0.3115525632840098,1.5520631190550611
105,smartphone,gyroscope,1.5281285789985882e+18,-0.9347423783746938,0.09570974851970368,1.5245547955234149
106,smartphone,gyroscope,1.5281285809985859e+18,-0.6776285561974298,0.2388562550081168,1.697986769928209
107,smartphone,gyroscope,1.5281285809985859e+18,-0.8541428732478817,0.8569146913104362,0.4199283059481303
108,smartphone,gyroscope,1.528128582998583e+18,0.5508567619874779,0.6113781630239646,0.5652772466580389
109,smartphone,gyroscope,1.528128582998583e+18,1.407186623122533,-0.6803156857373197,-1.2440829200572843
110,smartphone,gyroscope,1.52812858499858e+18,-0.06864137920013831,0.6532941880529397,0.5969496888701333
111,smartphone,gyroscope,1.52812858499858e+18,-0.4184997863394118,0.2281599348059225,1.651122591593867
112,smartphone,gyroscope,1.528128586998579e+18,0.2420147640609508,0.2069025829849101,0.6987671310338247
113,smartphone,gyroscope,1.528128586998579e+18,-0.2865151206117388,0.3686406170431663,0.4314336944894906
114,smartphone,gyroscope,1.5281285889985759e+18,0.1481399335323117,0.0821851512398453,-1.7088503366468601
115,smartphone,gyroscope,1.5281285889985759e+18,0.5025230513636297,-0.5405599159487955,-2.140766595925873
116,smartphone,gyroscope,1.528128590998574e+18,-0.1599734235199698,-0.5115538306200885,-1.4642661547662008
117,smartphone,gyroscope,1.528128590998574e+18,-0.2153794247346323,-0.845648454634965,-0.4232231688487764
118,smartphone,gyroscope,1.5281285929985713e+18,-0.5430707442245222,-0.5549761395616124,-1.036230653827651
119,smartphone,gyroscope,1.5281285929985713e+18,-0.3856283890045638,-0.369470458038835,-1.8566658971583998
120,smartphone,gyroscope,1.528128594998569e+18,0.4016126818672194,-0.8009313167714445,-1.5725087393758168
121,smartphone,gyroscope,1.528128594998569e+18,0.3451744394140421,-0.5774899707849244,-1.068027731978761
122,smartphone,gyroscope,1.528128596998566e+18,0.2418645617754703,-0.1834135021704112,-0.1543850462885475
123,smartphone,gyroscope,1.528128596998566e+18,0.1233586869569063,-0.1010866707605737,0.3695743213213481
124,smartphone,gyroscope,1.528128598998564e+18,-0.05683611872003508,0.1080311296190643,0.9525392186752574
125,smartphone,gyroscope,1.528128598998564e+18,-0.8808698253156989,1.043302411786248,1.104986548954663
126,smartphone,gyroscope,1.5281286009985618e+18,-0.2323405650851289,1.3391875983773212,1.5939338703455048
127,smartphone,gyroscope,1.5281286009985618e+18,-0.403615911639177,0.2262147619457287,1.734366615683127
128,smartphone,gyroscope,1.528128602998559e+18,-0.4083723173460585,0.6150799569391747,1.740985103624192
129,smartphone,gyroscope,1.528128602998559e+18,-0.2584155753180947,0.8925999846530619,1.2338771541278821
130,smartphone,gyroscope,1.5281286049985562e+18,-0.221654897527295,0.48300314583778503,1.138356490045574
131,smartphone,gyroscope,1.5281286049985562e+18,-0.1693035420829534,0.4735675660956343,0.9111941753839952
132,smartphone,gyroscope,1.5281286069985551e+18,-0.1041690134062314,-0.2167738558813978,0.8149177061843226
133,smartphone,gyroscope,1.5281286069985551e+18,-0.3512752088391957,0.6027468579310178,0.5534858346156041
134,smartphone,gyroscope,1.5281286089985518e+18,-0.0753291093295453,-0.2463477271545097,0.6312799658501268
135,smartphone,gyroscope,1.5281286089985518e+18,0.1699799849998335,-0.1837629089054296,0.7157330650742835
136,smartphone,gyroscope,1.52812861099855e+18,0.2341291440732262,-0.09530388276957563,0.6423704338936528
137,smartphone,gyroscope,1.52812861099855e+18,0.0212243286234955,-0.4772251515367491,0.908869768384574
138,smartphone,gyroscope,1.528128612998548e+18,-0.2170289867138274,-0.04449076917086375,0.9815767293048272
139,smartphone,gyroscope,1.528128612998548e+18,-0.3078401167244393,0.5632335368375121,1.001500902684146
140,smartphone,gyroscope,1.528128614998544e+18,-0.162132181899588,0.3423717286828427,1.104982820529137
141,smartphone,gyroscope,1.528128614998544e+18,-0.1406335476838143,0.4179953836289508,0.987550732262093
142,smartphone,gyroscope,1.528128616998543e+18,-0.00634045392326065,0.3465853821595661,0.9077043690915552
143,smartphone,gyroscope,1.528128616998543e+18,0.29334399827892,0.4090247918131279,1.007715655403955
144,smartphone,gyroscope,1.52812861899854e+18,-0.1318776066518518,0.6759843205404149,1.3019608673957581
145,smartphone,gyroscope,1.52812861899854e+18,-0.2900747017247387,0.5480519207274064,1.674756548371666
146,smartphone,gyroscope,1.528128620998538e+18,-0.4333815305107746,-0.3805992756020581,1.875901909712043
147,smartphone,gyroscope,1.528128620998538e+18,-0.6820605888835396,-0.6020922529350763,1.661630892623101
148,smartphone,gyroscope,1.528128622998535e+18,-0.317543077840034,0.015892680121156858,1.7103496963405749
149,smartphone,gyroscope,1.528128622998535e+18,0.195775895950559,0.1693967527211061,1.353323124811244
150,smartphone,gyroscope,1.528128624998532e+18,-0.1874588438662415,-0.3508752020434657,0.647756410882229
151,smartphone,gyroscope,1.528128625998532e+18,-0.586991596922109,-0.08350607914052459,0.7517134366656899
152,smartphone,gyroscope,1.528128625998532e+18,-0.0651893897951776,0.3070182652120408,-0.9251592595081528
153,smartphone,gyroscope,1.52812862799853e+18,-0.1777249900820019,0.3022799690005719,-1.9230872652738482
154,smartphone,gyroscope,1.52812862799853e+18,0.3741176741410233,-0.7914046569200129,-1.999878450041847
155,smartphone,gyroscope,1.528128629998527e+18,-0.1227791831037051,-0.03108494887562288,0.2053275895162372
156,smartphone,gyroscope,1.528128629998527e+18,-0.4718263913749405,0.1808558022594991,1.530520276365192
157,smartphone,gyroscope,1.528128631998525e+18,-0.09184230598469062,-0.2734421954527578,1.577858497373569
158,smartphone,gyroscope,1.528128631998525e+18,-0.2929690251974368,-0.2989707250300394,0.6865671900801718
159,smartphone,gyroscope,1.528128633998522e+18,-0.01917209668748044,0.5003951856526565,-0.6811593751706568
160,smartphone,gyroscope,1.528128633998522e+18,0.1399400605359577,0.1537187233838097,-2.1534890490853997
161,smartphone,gyroscope,1.528128635998519e+18,0.1842555937070942,-0.5937192744678672,-1.311532268353503
162,smartphone,gyroscope,1.528128635998519e+18,0.212850486963493,0.13467445842865303,1.2249507707861542
163,smartphone,gyroscope,1.528128637998518e+18,-0.3678134392085877,-0.1343143990492743,1.569258084949267
164,smartphone,gyroscope,1.528128637998518e+18,-0.23372008252978999,0.018190455509677232,0.43255595057284996
165,smartphone,gyroscope,1.5281286399985142e+18,-0.03340669271395397,0.7416046097999673,-1.345415134270363
166,smartphone,gyroscope,1.5281286399985142e+18,1.186717897544759,-0.2963800019216103,-0.6352230421600981
167,smartphone,gyroscope,1.528128641998513e+18,-0.3179414867391099,0.3739269918069736,1.4425422171222066
168,smartphone,gyroscope,1.528128641998513e+18,-0.1725083901387547,0.3947220188627483,0.69027484294978
169,smartphone,gyroscope,1.5281286439985098e+18,0.211170032315653,0.2023049016789973,-1.5844173305062157
170,smartphone,gyroscope,1.5281286439985098e+18,0.2924422519338192,-0.3355780047420506,0.5990796851099787
171,smartphone,gyroscope,1.528128645998508e+18,-0.06786959511623335,0.03788186860972312,1.478924193405997
172,smartphone,gyroscope,1.528128645998508e+18,-0.196549277931118,0.01680294858174594,0.7279500502589129
173,smartphone,gyroscope,1.528128647998506e+18,0.3218797693591191,0.05607179148718233,-1.639496828171235
174,smartphone,gyroscope,1.528128647998506e+18,0.7021349645483389,-0.4106599727224365,-2.165969154585729
175,smartphone,gyroscope,1.528128649998503e+18,0.4167825800685287,-0.5073971687906929,-1.184819063687532
176,smartphone,gyroscope,1.528128649998503e+18,-0.1274258665736754,0.1971767186839407,-0.4789471514975943
177,smartphone,gyroscope,1.528128651998501e+18,0.1454480103024596,0.06717610796837672,-0.6450730097678652
178,smartphone,gyroscope,1.528128651998501e+18,0.4135724056905472,-0.7915458044577872,-2.000470204436063
179,smartphone,gyroscope,1.528128653998498e+18,0.7081340012198514,0.8357894322794917,-1.926062548843685
180,smartphone,gyroscope,1.528128653998498e+18,0.08389436802745814,-0.2381382667782314,-0.015316904693481731
181,smartphone,gyroscope,1.528128655998496e+18,0.024606543207896132,0.05886757799954751,0.01369610485405951
182,smartphone,gyroscope,1.528128655998496e+18,-0.8191324249254821,-0.2294228057948381,-0.3157992399582501
183,smartphone,gyroscope,1.528128657998494e+18,-0.7928086754467027,-0.3172080521749021,0.08871682012937362
184,smartphone,gyroscope,1.528128657998494e+18,-0.058976234972022736,0.2972977272332517,-0.5874826838271197
185,smartphone,gyroscope,1.5281286599984911e+18,0.8963390628235332,0.3563442696580525,-2.274792308312983
186,smartphone,gyroscope,1.5281286599984911e+18,-0.3938857862804634,-0.7235718134268228,0.7832985271940298
187,smartphone,gyroscope,1.528128661998488e+18,-0.06437659303048543,0.96452717200614,1.515692860680067
188,smartphone,gyroscope,1.528128661998488e+18,-0.3613787093827383,0.134539702477495,2.289233565640047
189,smartphone,gyroscope,1.528128663998487e+18,0.07092743667986233,0.2352929454695908,-0.3938080219766331
190,smartphone,gyroscope,1.528128663998487e+18,0.6397062075391374,-0.2199009396333688,-2.565298442134314
191,smartphone,gyroscope,1.528128665998484e+18,0.3843793664533166,0.3621046870958939,-2.028610762410494
192,smartphone,gyroscope,1.528128665998484e+18,-0.2084360311405777,-0.1313513660204522,0.6022088993908218
193,smartphone,gyroscope,1.5281286679984812e+18,0.2675230536139477,0.30241738811282004,1.1466229420691798
194,smartphone,gyroscope,1.5281286679984812e+18,-0.7040385920955275,-0.2932587771240375,1.7495636781275559
195,smartphone,gyroscope,1.5281286699984788e+18,-0.6708311038311116,0.4450142181522407,1.514452360244308
196,smartphone,gyroscope,1.5281286699984788e+18,-0.384728240556117,0.5090600465753383,1.06274242247939
197,smartphone,gyroscope,1.528128671998476e+18,0.3742231353201904,-0.2538434603586467,-0.6239647949678971
198,smartphone,gyroscope,1.528128671998476e+18,0.5990088450249825,-0.974205099407488,-2.326962568803199
199,smartphone,gyroscope,1.528128673998475e+18,0.1265246528607925,0.4969133688434869,-2.027379316722441
200,smartphone,gyroscope,1.528128673998475e+18,0.4844188822732711,0.2818737634639487,-1.8756180167398402
201,smartphone,gyroscope,1.528128675998472e+18,-0.1707198111506575,-0.6710532114660241,0.3426343163663246
202,smartphone,gyroscope,1.528128675998472e+18,-0.6117456792543955,-0.2160574655481665,0.8130998324242346
203,smartphone,gyroscope,1.52812867799847e+18,-0.1600352088572596,0.4463266239374318,1.4822211868355148
204,smartphone,gyroscope,1.52812867799847e+18,-0.8234573985357707,0.3059018680830796,1.380571523820499
205,smartphone,gyroscope,1.528128679998467e+18,-0.7351379220410369,-0.3342437610359209,1.97629243016367
206,smartphone,gyroscope,1.528128679998467e+18,-0.5344250580616889,0.49043176738245203,1.818136880403788
207,smartphone,gyroscope,1.528128681998465e+18,-0.3455861641185684,-0.4089800507068146,1.088175610889647
208,smartphone,gyroscope,1.528128681998465e+18,-0.01130032513742422,0.2287373081302517,-0.1764663801508305
209,smartphone,gyroscope,1.528128683998462e+18,-0.1014536543587866,-0.5639435355841272,-1.363086805999693
210,smartphone,gyroscope,1.528128683998462e+18,0.4032760922840828,-0.5862139538838059,-2.122446710787218
211,smartphone,gyroscope,1.5281286859984591e+18,0.614183004284036,-0.154300357765883,-2.508597079365437
212,smartphone,gyroscope,1.5281286859984591e+18,0.1433904520442644,0.3629377238848707,-2.034693954972453
213,smartphone,gyroscope,1.5281286879984579e+18,0.05816343820733056,0.5475613664546138,-1.649520433882075
214,smartphone,gyroscope,1.5281286879984579e+18,-0.7600299561177895,-0.1459870341070916,1.1440726990093202
215,smartphone,gyroscope,1.528128689998455e+18,0.5794665689459811,0.6437046775997824,1.020031177548917
216,smartphone,gyroscope,1.528128689998455e+18,-0.2926430542800111,-1.7277348119366118,2.166625357478325
217,smartphone,gyroscope,1.528128691998452e+18,-0.9285633120134922,0.02675464894315404,1.7551328805991293
218,smartphone,gyroscope,1.528128692998452e+18,-0.7036550968985562,-0.029704898798743818,1.7667634377117232
219,smartphone,gyroscope,1.528128692998452e+18,-0.524846200252892,0.3575794437716312,1.462549481127536
220,smartphone,gyroscope,1.52812869499845e+18,-0.1360001800192945,-0.0328128077908663,1.042085347168082
221,smartphone,gyroscope,1.52812869499845e+18,0.06038877561420077,-0.06486448414218794,0.586826480934524
222,smartphone,gyroscope,1.528128696998446e+18,-0.1558050437817777,0.5319887982964845,-0.30823373193355297
223,smartphone,gyroscope,1.528128696998446e+18,0.1185218537851044,-0.2780313546431824,-1.1326045947232208
224,smartphone,gyroscope,1.528128698998445e+18,0.1379123296819714,-1.207698280612403,-2.149722806671809
225,smartphone,gyroscope,1.528128698998445e+18,0.2361499507083783,-0.5592558394333698,-2.616567488911648
226,smartphone,gyroscope,1.528128700998441e+18,0.2313839576215725,0.6716305847903533,-2.2212180292960766
227,smartphone,gyroscope,1.528128700998441e+18,0.2787828987028028,0.3421192610115033,-2.030789228182179
228,smartphone,gyroscope,1.52812870299844e+18,0.0039526636898956045,-0.00237181126682457,-1.500184741020318
229,smartphone,gyroscope,1.52812870299844e+18,-0.4856769595722246,0.5894326503772757,0.5988272174386392
230,smartphone,gyroscope,1.5281287049984369e+18,-0.1377062010135992,0.294251603578419,1.161002414058954
231,smartphone,gyroscope,1.5281287049984369e+18,0.2159669180711038,0.040056073323663816,1.109636428217941
232,smartphone,gyroscope,1.528128706998434e+18,0.3676765527285576,0.5024873650050228,1.900176623048115
233,smartphone,gyroscope,1.528128706998434e+18,-0.9859784019545104,0.09836332222985864,1.634657331838343
234,smartphone,gyroscope,1.528128708998432e+18,-0.934145830290516,0.010987137393230909,2.205578349478478
235,smartphone,gyroscope,1.528128708998432e+18,-0.8843734800458072,0.8268380152235173,1.070361193725889
236,smartphone,gyroscope,1.52812871099843e+18,-0.3736601430657477,0.3736665346523639,-0.1382292458516908
